Sampling Rate : 128HZ,Duration : 10 Minutes
Time,PPG
475.7109375,-50018.76953
475.71875,-50025.50391
475.7265625,-50025.47266
475.734375,-50023.70313
475.7421875,-50026.00781
475.75,-50036.39453
475.7578125,-50054.44922
475.765625,-50077.66016
475.7734375,-50100.78906
475.78125,-50118.625
475.7890625,-50128.05078
475.796875,-50127.80469
475.8046875,-50119.11719
475.8125,-50104.46094
475.8203125,-50086.41016
475.828125,-50067.41406
475.8359375,-50048.22266
475.84375,-50028.91406
475.8515625,-50008.75391
475.859375,-49985.76563
475.8671875,-49959.51953
475.875,-49929.44141
475.8828125,-49896.26172
475.890625,-49862.17969
475.8984375,-49828.65625
475.90625,-49797.38672
475.9140625,-49767.84375
475.921875,-49738.09375
475.9296875,-49706.14063
475.9375,-49671.15625
475.9453125,-49635.10938
475.953125,-49602.32031
475.9609375,-49576.59766
475.96875,-49560.23047
475.9765625,-49550.50391
475.984375,-49541.91797
475.9921875,-49528.94141
476,-49507.70703
476.0078125,-49480.95313
476.015625,-49452.70313
476.0234375,-49427.19531
476.03125,-49406.26563
476.0390625,-49388.07031
476.046875,-49370.50781
476.0546875,-49353.17969
476.0625,-49338.64453
476.0703125,-49331.07422
476.078125,-49332.1875
476.0859375,-49339.96094
476.09375,-49348.9375
476.1015625,-49352.6875
476.109375,-49349.53906
476.1171875,-49341.75781
476.125,-49335.05859
476.1328125,-49334.85547
476.140625,-49341.83984
476.1484375,-49353.89844
476.15625,-49366.32422
476.1640625,-49375.82813
476.171875,-49382.67969
476.1796875,-49389.25391
476.1875,-49398.59766
476.1953125,-49412.03125
476.203125,-49428.3125
476.2109375,-49445.46484
476.21875,-49461.19531
476.2265625,-49475.07813
476.234375,-49487.96094
476.2421875,-49499.875
476.25,-49511.30469
476.2578125,-49520.83984
476.265625,-49527.08984
476.2734375,-49530.02344
476.28125,-49530.19922
476.2890625,-49530.16797
476.296875,-49531.81641
476.3046875,-49536.03906
476.3125,-49542.80078
476.3203125,-49551.44141
476.328125,-49562.28125
476.3359375,-49576.87109
476.34375,-49596.25391
476.3515625,-49621.0625
476.359375,-49648.14844
476.3671875,-49672.54297
476.375,-49689.34375
476.3828125,-49695.42969
476.390625,-49693.47266
476.3984375,-49689
476.40625,-49688.47656
476.4140625,-49696.24219
476.421875,-49711.6875
476.4296875,-49730.99609
476.4375,-49749.25
476.4453125,-49763.25
476.453125,-49773.20703
476.4609375,-49780.85938
476.46875,-49788.54297
476.4765625,-49797.24609
476.484375,-49805.54688
476.4921875,-49812.78125
476.5,-49817.87109
476.5078125,-49821.10547
476.515625,-49823.65234
476.5234375,-49825.68359
476.53125,-49828.33594
476.5390625,-49832.14063
476.546875,-49838.28906
476.5546875,-49848.33594
476.5625,-49862.84375
476.5703125,-49881.07813
476.578125,-49900.91797
476.5859375,-49919.27344
476.59375,-49935.0625
476.6015625,-49948.10938
476.609375,-49960.01953
476.6171875,-49972.40234
476.625,-49984.44531
476.6328125,-49995.26953
476.640625,-50003.06641
476.6484375,-50007.99609
476.65625,-50013.25781
476.6640625,-50022.77734
476.671875,-50039.78125
476.6796875,-50063.55078
476.6875,-50089.375
476.6953125,-50111.23438
476.703125,-50124.72266
476.7109375,-50130.73438
476.71875,-50134.83594
476.7265625,-50143.16406
476.734375,-50159.95703
476.7421875,-50182.66797
476.75,-50204.14453
476.7578125,-50216.54688
476.765625,-50214.66016
476.7734375,-50200.40234
476.78125,-50179.47266
476.7890625,-50158.33203
476.796875,-50140.52344
476.8046875,-50124.28906
476.8125,-50105.09766
476.8203125,-50078.85156
476.828125,-50044.79297
476.8359375,-50006.82031
476.84375,-49970.30469
476.8515625,-49939.8125
476.859375,-49916.28516
476.8671875,-49895.89063
476.875,-49874.60938
476.8828125,-49848.9375
476.890625,-49819.03906
476.8984375,-49788.83203
476.90625,-49762.10547
476.9140625,-49741.67578
476.921875,-49726.08984
476.9296875,-49711.13281
476.9375,-49692.19141
476.9453125,-49666.37109
476.953125,-49634.18359
476.9609375,-49598.89844
476.96875,-49563.92578
476.9765625,-49533.00781
476.984375,-49507.34766
476.9921875,-49487.29688
477,-49472.38281
477.0078125,-49460.51953
477.015625,-49450.30859
477.0234375,-49439.43359
477.03125,-49426.48047
477.0390625,-49412.24609
477.046875,-49398.80078
477.0546875,-49389.57422
477.0625,-49387.05469
477.0703125,-49391.57422
477.078125,-49401.60156
477.0859375,-49413.78516
477.09375,-49425.25391
477.1015625,-49434.07422
477.109375,-49438.46484
477.1171875,-49438.71094
477.125,-49434.875
477.1328125,-49428.49609
477.140625,-49422.67969
477.1484375,-49420.0625
477.15625,-49423.38281
477.1640625,-49432.05078
477.171875,-49442.55469
477.1796875,-49450.39063
477.1875,-49451.77344
477.1953125,-49446.66406
477.203125,-49438.71875
477.2109375,-49433.18359
477.21875,-49434.72656
477.2265625,-49443.78906
477.234375,-49457.51563
477.2421875,-49471.22266
477.25,-49480.08984
477.2578125,-49483.51172
477.265625,-49482.87109
477.2734375,-49481.21875
477.28125,-49481.57031
477.2890625,-49484.23438
477.296875,-49488.68359
477.3046875,-49493.15625
477.3125,-49496.57813
477.3203125,-49499.50781
477.328125,-49503.28125
477.3359375,-49509.67578
477.34375,-49519.72656
477.3515625,-49532.16797
477.359375,-49545.45313
477.3671875,-49556.52344
477.375,-49563.71484
477.3828125,-49567.67188
477.390625,-49570.32031
477.3984375,-49575.99609
477.40625,-49587.19922
477.4140625,-49603.52734
477.421875,-49621.66016
477.4296875,-49635.78516
477.4375,-49641.66797
477.4453125,-49638.80078
477.453125,-49631.21094
477.4609375,-49626.3125
477.46875,-49630.35156
477.4765625,-49646.15234
477.484375,-49671.35547
477.4921875,-49698.99609
477.5,-49722.62109
477.5078125,-49738.48828
477.515625,-49746.41016
477.5234375,-49750.69531
477.53125,-49755.89063
477.5390625,-49766.07422
477.546875,-49781.50781
477.5546875,-49799.55859
477.5625,-49816.59766
477.5703125,-49829.85938
477.578125,-49839.53125
477.5859375,-49848.64453
477.59375,-49860.66406
477.6015625,-49878.63281
477.609375,-49901.32031
477.6171875,-49924.63281
477.625,-49943.39844
477.6328125,-49953.34375
477.640625,-49955.73828
477.6484375,-49955.23047
477.65625,-49958.35156
477.6640625,-49970.26172
477.671875,-49990.96484
477.6796875,-50016.40625
477.6875,-50040.1875
477.6953125,-50057.18359
477.703125,-50066.125
477.7109375,-50068.48828
477.71875,-50067.28516
477.7265625,-50064.07422
477.734375,-50057.10156
477.7421875,-50044.38281
477.75,-50023.54688
477.7578125,-49994.90625
477.765625,-49961.57422
477.7734375,-49926.77344
477.78125,-49894.03125
477.7890625,-49863.94922
477.796875,-49835.12891
477.8046875,-49805.75391
477.8125,-49773.99609
477.8203125,-49739.74609
477.828125,-49704.25391
477.8359375,-49669.28125
477.84375,-49636.98438
477.8515625,-49608.05078
477.859375,-49582.37891
477.8671875,-49559.00391
477.875,-49535.65625
477.8828125,-49511.85156
477.890625,-49487.18359
477.8984375,-49462.4375
477.90625,-49439.33984
477.9140625,-49418.15625
477.921875,-49399.10938
477.9296875,-49380.78906
477.9375,-49361.67969
477.9453125,-49341.40625
477.953125,-49320.8125
477.9609375,-49302.19531
477.96875,-49288.19141
477.9765625,-49279.64453
477.984375,-49276.64453
477.9921875,-49276.49219
478,-49276.33984
478.0078125,-49274.39063
478.015625,-49269.77734
478.0234375,-49264.76563
478.03125,-49261.38672
478.0390625,-49260.93359
478.046875,-49263.30078
478.0546875,-49266.20313
478.0625,-49267.70313
478.0703125,-49266.95703
478.078125,-49265.02344
478.0859375,-49264.49219
478.09375,-49266.94531
478.1015625,-49272.69141
478.109375,-49280.30469
478.1171875,-49287.10938
478.125,-49292.74219
478.1328125,-49297.41406
478.140625,-49302.32422
478.1484375,-49308.15234
478.15625,-49313.10547
478.1640625,-49316
478.171875,-49316.14844
478.1796875,-49315.45313
478.1875,-49318.11328
478.1953125,-49327.15234
478.203125,-49342.60938
478.2109375,-49360.45703
478.21875,-49374.45703
478.2265625,-49380.71875
478.234375,-49379.30078
478.2421875,-49375.1875
478.25,-49374.97266
478.2578125,-49381.85156
478.265625,-49395.62891
478.2734375,-49411.28906
478.28125,-49423.51563
478.2890625,-49430.34766
478.296875,-49433.02344
478.3046875,-49436.1875
478.3125,-49443.25391
478.3203125,-49454.48828
478.328125,-49467.18359
478.3359375,-49477.125
478.34375,-49482.14844
478.3515625,-49483.63672
478.359375,-49485.125
478.3671875,-49491.74609
478.375,-49505.36719
478.3828125,-49524.75781
478.390625,-49546.12109
478.3984375,-49564.15625
478.40625,-49576.73438
478.4140625,-49583.80859
478.421875,-49587.79297
478.4296875,-49592.26172
478.4375,-49599.20313
478.4453125,-49609.28125
478.453125,-49621.51563
478.4609375,-49634.24219
478.46875,-49646.48047
478.4765625,-49657.38672
478.484375,-49667.23047
478.4921875,-49676.83984
478.5,-49686.67969
478.5078125,-49698.39063
478.515625,-49712.75
478.5234375,-49730.05859
478.53125,-49750.14063
478.5390625,-49770.90234
478.546875,-49791.04297
478.5546875,-49808.85547
478.5625,-49823.60156
478.5703125,-49835.82031
478.578125,-49846.59375
478.5859375,-49857.64453
478.59375,-49870.74219
478.6015625,-49886.50391
478.609375,-49905.50781
478.6171875,-49926.29297
478.625,-49947.03516
478.6328125,-49965.98047
478.640625,-49981.00391
478.6484375,-49992.36719
478.65625,-50000.23438
478.6640625,-50005.15625
478.671875,-50007.73047
478.6796875,-50007.13281
478.6875,-50002.50781
478.6953125,-49992.50391
478.703125,-49976.11328
478.7109375,-49953.44922
478.71875,-49925.28906
478.7265625,-49894.04688
478.734375,-49862.80078
478.7421875,-49833.62109
478.75,-49808.47656
478.7578125,-49786.41406
478.765625,-49765.20313
478.7734375,-49742.43359
478.78125,-49715.61719
478.7890625,-49685.32031
478.796875,-49653.04297
478.8046875,-49621.15625
478.8125,-49592.22656
478.8203125,-49567.19922
478.828125,-49546.05078
478.8359375,-49527.41406
478.84375,-49508.95703
478.8515625,-49488.60938
478.859375,-49464.44531
478.8671875,-49436.33203
478.875,-49406.14844
478.8828125,-49376.32031
478.890625,-49350.87891
478.8984375,-49331.89844
478.90625,-49319.69922
478.9140625,-49313.34375
478.921875,-49309.86719
478.9296875,-49307.30469
478.9375,-49303.56641
478.9453125,-49297.53125
478.953125,-49289.25391
478.9609375,-49279.5625
478.96875,-49270.625
478.9765625,-49265.39844
478.984375,-49265.74219
478.9921875,-49272.97656
479,-49285.12109
479.0078125,-49299.63672
479.015625,-49313.48828
479.0234375,-49324
479.03125,-49331.52344
479.0390625,-49336.70703
479.046875,-49340.46094
479.0546875,-49343.66016
479.0625,-49346.23047
479.0703125,-49348.58984
479.078125,-49351.39063
479.0859375,-49355.07813
479.09375,-49359.85156
479.1015625,-49364.42969
479.109375,-49367.60156
479.1171875,-49368.84375
479.125,-49368.1875
479.1328125,-49368.15234
479.140625,-49370.46484
479.1484375,-49375.99219
479.15625,-49384.50391
479.1640625,-49393.67578
479.171875,-49402.45703
479.1796875,-49410.27344
479.1875,-49418.25781
479.1953125,-49428.63672
479.203125,-49442.94141
479.2109375,-49461.3125
479.21875,-49481.83984
479.2265625,-49500.38281
479.234375,-49513.70313
479.2421875,-49519.51953
479.25,-49519.37109
479.2578125,-49518.0625
479.265625,-49520.61328
479.2734375,-49531.63281
479.28125,-49550.58203
479.2890625,-49572.80078
479.296875,-49592.09375
479.3046875,-49603.14063
479.3125,-49605.56641
479.3203125,-49603.34375
479.328125,-49602.69141
479.3359375,-49608.94531
479.34375,-49623.21875
479.3515625,-49642.98828
479.359375,-49663.65625
479.3671875,-49680.39844
479.375,-49692.22266
479.3828125,-49700.15625
479.390625,-49707.46875
479.3984375,-49717.82813
479.40625,-49732.30469
479.4140625,-49750.94531
479.421875,-49771.23438
479.4296875,-49790.24609
479.4375,-49806.51172
479.4453125,-49819.86719
479.453125,-49831.85547
479.4609375,-49844.08594
479.46875,-49856.74219
479.4765625,-49869.11328
479.484375,-49879.39844
479.4921875,-49887.41406
479.5,-49895.02344
479.5078125,-49904.12891
479.515625,-49917.17969
479.5234375,-49933.04297
479.53125,-49948.23047
479.5390625,-49959.33594
479.546875,-49964.33203
479.5546875,-49966.07031
479.5625,-49969.46484
479.5703125,-49979.24219
479.578125,-49996.88281
479.5859375,-50019.13281
479.59375,-50040.24219
479.6015625,-50055.28906
479.609375,-50062.10547
479.6171875,-50063.26953
479.625,-50061.87891
479.6328125,-50059.95703
479.640625,-50056.39063
479.6484375,-50046.53125
479.65625,-50027.125
479.6640625,-49996.77344
479.671875,-49957.83594
479.6796875,-49915.23438
479.6875,-49872.62109
479.6953125,-49831.18359
479.703125,-49788.80469
479.7109375,-49742.26172
479.71875,-49690.4375
479.7265625,-49635.1875
479.734375,-49581.92578
479.7421875,-49536.70313
479.75,-49502.40234
479.7578125,-49479.12891
479.765625,-49462.31641
479.7734375,-49446.32422
479.78125,-49427.19922
479.7890625,-49403.19531
479.796875,-49376.72656
479.8046875,-49350.96094
479.8125,-49328.47266
479.8203125,-49310.25391
479.828125,-49294.84375
479.8359375,-49280.14063
479.84375,-49264.625
479.8515625,-49247.95703
479.859375,-49232.07031
479.8671875,-49218.83984
479.875,-49210.20313
479.8828125,-49206.97656
479.890625,-49207.58203
479.8984375,-49210.9375
479.90625,-49214.76953
479.9140625,-49217.33594
479.921875,-49217.98438
479.9296875,-49215.59766
479.9375,-49210.36328
479.9453125,-49202.37891
479.953125,-49192.42188
479.9609375,-49182.10938
479.96875,-49172.86328
479.9765625,-49165.66797
479.984375,-49160.31641
479.9921875,-49154.57422
480,-49146.99609
480.0078125,-49135.68359
480.015625,-49121.0625
480.0234375,-49105.45703
480.03125,-49090.98438
480.0390625,-49080.14063
480.046875,-49072.64453
480.0546875,-49066.26172
480.0625,-49058.15625
480.0703125,-49045.51172
480.078125,-49027.85547
480.0859375,-49006.98047
480.09375,-48986.28516
480.1015625,-48969.90234
480.109375,-48959.86328
480.1171875,-48955.94141
480.125,-48955.25391
480.1328125,-48952.625
480.140625,-48945.03906
480.1484375,-48931.43359
480.15625,-48914.62109
480.1640625,-48900.27344
480.171875,-48892.70703
480.1796875,-48894.04297
480.1875,-48901.30469
480.1953125,-48908.5625
480.203125,-48910.30078
480.2109375,-48904.13672
480.21875,-48892.55469
480.2265625,-48881.14453
480.234375,-48874.375
480.2421875,-48874.37109
480.25,-48878.29688
480.2578125,-48881.89453
480.265625,-48882.38672
480.2734375,-48879.23828
480.28125,-48876.00781
480.2890625,-48875.41016
480.296875,-48877.96484
480.3046875,-48881.74609
480.3125,-48883.11719
480.3203125,-48880.73438
480.328125,-48876.36328
480.3359375,-48874.12891
480.34375,-48878.06641
480.3515625,-48888.48828
480.359375,-48902.27344
480.3671875,-48914.42969
480.375,-48920.57813
480.3828125,-48921.22266
480.390625,-48919.51953
480.3984375,-48920.32813
480.40625,-48927.0625
480.4140625,-48938.75
480.421875,-48952.53125
480.4296875,-48963.92188
480.4375,-48970.01172
480.4453125,-48971.28906
480.453125,-48970.34766
480.4609375,-48970.89063
480.46875,-48975.375
480.4765625,-48983.4375
480.484375,-48992.82813
480.4921875,-48999.80078
480.5,-49002.26563
480.5078125,-49001.01563
480.515625,-48998.30859
480.5234375,-48998.69141
480.53125,-49004.20313
480.5390625,-49013.84375
480.546875,-49024.23828
480.5546875,-49030.48047
480.5625,-49030.51172
480.5703125,-49024.94922
480.578125,-49016.86328
480.5859375,-49009.4375
480.59375,-49003.21094
480.6015625,-48996.10938
480.609375,-48984.89063
480.6171875,-48966.64844
480.625,-48942.17578
480.6328125,-48913.55078
480.640625,-48883.82813
480.6484375,-48855.05078
480.65625,-48826.36328
480.6640625,-48797.05469
480.671875,-48765.91016
480.6796875,-48733.11719
480.6875,-48700.60547
480.6953125,-48670.10156
480.703125,-48643.09375
480.7109375,-48619.84766
480.71875,-48599.66016
480.7265625,-48581.73828
480.734375,-48564.50391
480.7421875,-48546.42188
480.75,-48525.74609
480.7578125,-48500.16797
480.765625,-48470.16797
480.7734375,-48437.58203
480.78125,-48406.64063
480.7890625,-48382.46484
480.796875,-48367.32031
480.8046875,-48360.94922
480.8125,-48359.11328
480.8203125,-48356.57031
480.828125,-48350.16016
480.8359375,-48340.21484
480.84375,-48330.58594
480.8515625,-48325.99219
480.859375,-48328.58984
480.8671875,-48337.80078
480.875,-48349.41797
480.8828125,-48359.40234
480.890625,-48365.88672
480.8984375,-48368.82422
480.90625,-48371.03516
480.9140625,-48373.83594
480.921875,-48376.69531
480.9296875,-48377.83984
480.9375,-48374.65625
480.9453125,-48367.50781
480.953125,-48359.08984
480.9609375,-48353.92578
480.96875,-48355.95703
480.9765625,-48365.74219
480.984375,-48380.05469
480.9921875,-48393.51563
481,-48400.57813
481.0078125,-48400.51953
481.015625,-48395.99609
481.0234375,-48392.94141
481.03125,-48396.6875
481.0390625,-48407.47656
481.046875,-48421.88281
481.0546875,-48433.12109
481.0625,-48436.33594
481.0703125,-48432.80078
481.078125,-48429.375
481.0859375,-48436.19531
481.09375,-48460.59375
481.1015625,-48502.65625
481.109375,-48555.21484
481.1171875,-48606.66406
481.125,-48648.05078
481.1328125,-48677.30469
481.140625,-48698.87891
481.1484375,-48722.01172
481.15625,-48752.71484
481.1640625,-48790.96875
481.171875,-48831.16016
481.1796875,-48864.82422
481.1875,-48888.10938
481.1953125,-48902.86719
481.203125,-48916.22266
481.2109375,-48935.95313
481.21875,-48964.94922
481.2265625,-48999.68359
481.234375,-49032.11328
481.2421875,-49054.15234
481.25,-49063.54297
481.2578125,-49063.76953
481.265625,-49062.92188
481.2734375,-49068.87891
481.28125,-49084.10938
481.2890625,-49106.76563
481.296875,-49130.44531
481.3046875,-49148.98828
481.3125,-49160.01953
481.3203125,-49164.35938
481.328125,-49166.25
481.3359375,-49169.12109
481.34375,-49174.09766
481.3515625,-49179.96484
481.359375,-49184.14844
481.3671875,-49185.29688
481.375,-49184.375
481.3828125,-49183.21484
481.390625,-49184.75
481.3984375,-49189.23828
481.40625,-49195.47266
481.4140625,-49201.67969
481.421875,-49205.96875
481.4296875,-49209.66016
481.4375,-49214.72266
481.4453125,-49223.23047
481.453125,-49236.38672
481.4609375,-49253
481.46875,-49271.07813
481.4765625,-49288.21484
481.484375,-49302.31641
481.4921875,-49311.93359
481.5,-49315.11328
481.5078125,-49310.22266
481.515625,-49296.51953
481.5234375,-49273.73828
481.53125,-49244.51172
481.5390625,-49211.44531
481.546875,-49177.27344
481.5546875,-49143.64453
481.5625,-49109.56641
481.5703125,-49074.02344
481.578125,-49035.18359
481.5859375,-48992.25781
481.59375,-48946.35938
481.6015625,-48899.60938
481.609375,-48855.02344
481.6171875,-48815.17969
481.625,-48780.94922
481.6328125,-48751.89844
481.640625,-48725.50391
481.6484375,-48699.36719
481.65625,-48672.28516
481.6640625,-48643.82422
481.671875,-48616.17969
481.6796875,-48590.5625
481.6875,-48567.03906
481.6953125,-48544.54688
481.703125,-48520.47656
481.7109375,-48494.11719
481.71875,-48466.17578
481.7265625,-48439.17969
481.734375,-48416.02734
481.7421875,-48397.89844
481.75,-48384.125
481.7578125,-48373.08984
481.765625,-48362.97266
481.7734375,-48354.72266
481.78125,-48349.57031
481.7890625,-48348.83203
481.796875,-48352.09375
481.8046875,-48355.62109
481.8125,-48356.17969
481.8203125,-48351.03516
481.828125,-48340.62891
481.8359375,-48328.67188
481.84375,-48319.22266
481.8515625,-48315.17578
481.859375,-48316.48828
481.8671875,-48320.59766
481.875,-48324.77344
481.8828125,-48326.91797
481.890625,-48327.14844
481.8984375,-48326.64453
481.90625,-48325.61328
481.9140625,-48324.77734
481.921875,-48323.57031
481.9296875,-48322.41016
481.9375,-48323.36719
481.9453125,-48328.28516
481.953125,-48339.45703
481.9609375,-48356.48828
481.96875,-48376.95703
481.9765625,-48397.69141
481.984375,-48416.02344
481.9921875,-48431.77734
482,-48447.38281
482.0078125,-48464.98047
482.015625,-48487.16406
482.0234375,-48513.27734
482.03125,-48540.88672
482.0390625,-48566.89453
482.046875,-48588.44141
482.0546875,-48606.31641
482.0625,-48622.61328
482.0703125,-48640.21875
482.078125,-48661.31641
482.0859375,-48684.79297
482.09375,-48708.73047
482.1015625,-48730.46484
482.109375,-48749.18359
482.1171875,-48766.49609
482.125,-48784.91406
482.1328125,-48806.34375
482.140625,-48830.57422
482.1484375,-48854.75391
482.15625,-48876.89453
482.1640625,-48895.83984
482.171875,-48913.39063
482.1796875,-48932.9375
482.1875,-48956.09375
482.1953125,-48983.34766
482.203125,-49011.97656
482.2109375,-49038.71875
482.21875,-49062.15234
482.2265625,-49082.62891
482.234375,-49102.53516
482.2421875,-49123.9375
482.25,-49147.15625
482.2578125,-49171.05078
482.265625,-49193.11719
482.2734375,-49211.90625
482.28125,-49227.64063
482.2890625,-49241.23438
482.296875,-49255.625
482.3046875,-49272.41406
482.3125,-49292.33203
482.3203125,-49315.21094
482.328125,-49338.83594
482.3359375,-49361.82813
482.34375,-49382.5625
482.3515625,-49400.76172
482.359375,-49417.74219
482.3671875,-49435.51172
482.375,-49456.43359
482.3828125,-49482.05859
482.390625,-49511.80859
482.3984375,-49544.35938
482.40625,-49576.33594
482.4140625,-49604.57813
482.421875,-49626.61328
482.4296875,-49640.34766
482.4375,-49646.46484
482.4453125,-49645.86719
482.453125,-49640.07031
482.4609375,-49630.71875
482.46875,-49618.125
482.4765625,-49602.64844
482.484375,-49584.37109
482.4921875,-49563.82813
482.5,-49542.45313
482.5078125,-49520.46484
482.515625,-49498.26172
482.5234375,-49475.27344
482.53125,-49449.86719
482.5390625,-49422.22266
482.546875,-49392.59375
482.5546875,-49362.17188
482.5625,-49332
482.5703125,-49301.17969
482.578125,-49269.51953
482.5859375,-49236.79297
482.59375,-49204.50781
482.6015625,-49175.77734
482.609375,-49152.51563
482.6171875,-49134.10156
482.625,-49116.60156
482.6328125,-49094.70703
482.640625,-49065.94922
482.6484375,-49032.16797
482.65625,-49000.12891
482.6640625,-48977.60547
482.671875,-48967.96484
482.6796875,-48969.99609
482.6875,-48977.02734
482.6953125,-48982.31641
482.703125,-48983.33203
482.7109375,-48981.44141
482.71875,-48981.37891
482.7265625,-48985.50781
482.734375,-48992.03125
482.7421875,-48995.92969
482.75,-48992.09766
482.7578125,-48979.53906
482.765625,-48962.46875
482.7734375,-48947.40234
482.78125,-48940.90625
482.7890625,-48944.51953
482.796875,-48955.67578
482.8046875,-48969.64063
482.8125,-48981.28125
482.8203125,-48989.37891
482.828125,-48994.55078
482.8359375,-48998.85547
482.84375,-49004.73828
482.8515625,-49013.05078
482.859375,-49024.20313
482.8671875,-49037.79688
482.875,-49053.08203
482.8828125,-49069.33594
482.890625,-49085.15234
482.8984375,-49099.56641
482.90625,-49112.04297
482.9140625,-49121.96094
482.921875,-49130.69922
482.9296875,-49139.03906
482.9375,-49148.04688
482.9453125,-49158.53125
482.953125,-49169.44531
482.9609375,-49180.13672
482.96875,-49188.92578
482.9765625,-49194.72266
482.984375,-49198.32422
482.9921875,-49201.67578
483,-49207.75
483.0078125,-49219.21875
483.015625,-49235.75781
483.0234375,-49255.39063
483.03125,-49273.65234
483.0390625,-49287.10156
483.046875,-49294.92969
483.0546875,-49298.41016
483.0625,-49301.98438
483.0703125,-49308.94922
483.078125,-49321.04297
483.0859375,-49338.61328
483.09375,-49360.11328
483.1015625,-49384.91016
483.109375,-49412.07031
483.1171875,-49440.34375
483.125,-49467.73438
483.1328125,-49491.55859
483.140625,-49510.3125
483.1484375,-49525.10156
483.15625,-49538.75
483.1640625,-49555.95313
483.171875,-49578.47266
483.1796875,-49604.94531
483.1875,-49631.25781
483.1953125,-49652.07031
483.203125,-49666.05469
483.2109375,-49675.09766
483.21875,-49683.89063
483.2265625,-49697.32813
483.234375,-49716.85547
483.2421875,-49740.82031
483.25,-49765.53516
483.2578125,-49787.80078
483.265625,-49807.09766
483.2734375,-49824.41016
483.28125,-49841.72266
483.2890625,-49860.16406
483.296875,-49878.76172
483.3046875,-49897.37891
483.3125,-49915.57813
483.3203125,-49934.10156
483.328125,-49954.53906
483.3359375,-49976.60547
483.34375,-49999.64844
483.3515625,-50021.09766
483.359375,-50038.24219
483.3671875,-50049.46484
483.375,-50054.25391
483.3828125,-50053.52344
483.390625,-50048.87109
483.3984375,-50041.0625
483.40625,-50030.87109
483.4140625,-50017.07031
483.421875,-49998.19141
483.4296875,-49973.34766
483.4375,-49942.29297
483.4453125,-49908.51563
483.453125,-49876.30078
483.4609375,-49849.88672
483.46875,-49831.57031
483.4765625,-49819.27734
483.484375,-49808.42969
483.4921875,-49793.52734
483.5,-49770.83203
483.5078125,-49741.68359
483.515625,-49709.45703
483.5234375,-49678.92578
483.53125,-49653.36328
483.5390625,-49632.25781
483.546875,-49613.64063
483.5546875,-49593.90234
483.5625,-49571.33594
483.5703125,-49547.15234
483.578125,-49523.67578
483.5859375,-49504.74609
483.59375,-49491.375
483.6015625,-49481.64844
483.609375,-49471.80469
483.6171875,-49457.63672
483.625,-49438.10547
483.6328125,-49416.16797
483.640625,-49397.74609
483.6484375,-49389.30078
483.65625,-49393.32031
483.6640625,-49407.39844
483.671875,-49424.63672
483.6796875,-49435.96875
483.6875,-49436.35156
483.6953125,-49425.17188
483.703125,-49407.42578
483.7109375,-49391.30859
483.71875,-49382.75781
483.7265625,-49384.53516
483.734375,-49393.625
483.7421875,-49404.16797
483.75,-49410.97656
483.7578125,-49412.29688
483.765625,-49411.23828
483.7734375,-49413.57813
483.78125,-49423.49219
483.7890625,-49441.78125
483.796875,-49463.38281
483.8046875,-49481.24609
483.8125,-49490.28125
483.8203125,-49489.71484
483.828125,-49485.76953
483.8359375,-49486.34766
483.84375,-49497.34766
483.8515625,-49519.57813
483.859375,-49547.35938
483.8671875,-49572.75
483.875,-49589.13281
483.8828125,-49594.61719
483.890625,-49592.60938
483.8984375,-49588.70703
483.90625,-49588.29297
483.9140625,-49593.79688
483.921875,-49603.6875
483.9296875,-49615.91797
483.9375,-49627.78125
483.9453125,-49638.39453
483.953125,-49648.64453
483.9609375,-49658.91016
483.96875,-49670.39063
483.9765625,-49682.84766
483.984375,-49695.97266
483.9921875,-49710.46484
484,-49727.32813
484.0078125,-49747.54297
484.015625,-49771.32031
484.0234375,-49796.79688
484.03125,-49821.375
484.0390625,-49841.9375
484.046875,-49857.41797
484.0546875,-49869.03516
484.0625,-49878.53516
484.0703125,-49888.80078
484.078125,-49900.13672
484.0859375,-49911.33594
484.09375,-49921.07422
484.1015625,-49928.08203
484.109375,-49934.01953
484.1171875,-49941.15625
484.125,-49951.61719
484.1328125,-49966.05859
484.140625,-49983.10156
484.1484375,-50000.85156
484.15625,-50018.375
484.1640625,-50035.52734
484.171875,-50053.92578
484.1796875,-50073.64453
484.1875,-50093.82031
484.1953125,-50112.85938
484.203125,-50128.70703
484.2109375,-50142.41016
484.21875,-50155.75391
484.2265625,-50170.85938
484.234375,-50188.83984
484.2421875,-50208.09375
484.25,-50226.47266
484.2578125,-50242.55469
484.265625,-50257.04688
484.2734375,-50272.89844
484.28125,-50292.42969
484.2890625,-50316.19531
484.296875,-50341.59766
484.3046875,-50363.11719
484.3125,-50376.54688
484.3203125,-50378.83594
484.328125,-50370.23438
484.3359375,-50353.51953
484.34375,-50331.04297
484.3515625,-50305.65625
484.359375,-50278.32813
484.3671875,-50249.37109
484.375,-50219.65625
484.3828125,-50189.96875
484.390625,-50161.5
484.3984375,-50134.91406
484.40625,-50109.78906
484.4140625,-50085.65234
484.421875,-50061.48047
484.4296875,-50037.45313
484.4375,-50014.66406
484.4453125,-49993.45703
484.453125,-49974.80859
484.4609375,-49957.50391
484.46875,-49939.58203
484.4765625,-49919.64453
484.484375,-49896.44141
484.4921875,-49871.07813
484.5,-49845.23438
484.5078125,-49819.46875
484.515625,-49794.47656
